Year,Station,Analyte,unit,Datetime,Mean,Wytype
2018,Hunter Cut,Temperature,celsius,7/3/2018,21.30452211,Action Year
2018,Hunter Cut,Temperature,celsius,7/4/2018,21.07112529,Action Year
2018,Hunter Cut,Temperature,celsius,7/5/2018,21.23454792,Action Year
2018,Hunter Cut,Temperature,celsius,7/6/2018,21.62750729,Action Year
2018,Hunter Cut,Temperature,celsius,7/7/2018,21.94127405,Action Year
2018,Hunter Cut,Temperature,celsius,7/8/2018,21.89002022,Action Year
2018,Hunter Cut,Temperature,celsius,7/9/2018,21.61185231,Action Year
2018,Hunter Cut,Temperature,celsius,7/10/2018,21.73259925,Action Year
2018,Hunter Cut,Temperature,celsius,7/11/2018,22.05522143,Action Year
2018,Hunter Cut,Temperature,celsius,7/12/2018,22.16786742,Action Year
2018,Hunter Cut,Temperature,celsius,7/13/2018,22.06779676,Action Year
2018,Hunter Cut,Temperature,celsius,7/14/2018,22.21176875,Action Year
2018,Hunter Cut,Temperature,celsius,7/15/2018,22.00585434,Action Year
2018,Hunter Cut,Temperature,celsius,7/16/2018,21.87618779,Action Year
2018,Hunter Cut,Temperature,celsius,7/17/2018,22.00874695,Action Year
2018,Hunter Cut,Temperature,celsius,7/18/2018,22.25848717,Action Year
2018,Hunter Cut,Temperature,celsius,7/19/2018,22.2913189,Action Year
2018,Hunter Cut,Temperature,celsius,7/20/2018,22.17867407,Action Year
2018,Hunter Cut,Temperature,celsius,7/21/2018,22.1483827,Action Year
2018,Hunter Cut,Temperature,celsius,7/22/2018,22.10119907,Action Year
2018,National Steel,Turbidity,FNU,8/21/2018,16.19541667,Action Year
2018,National Steel,Turbidity,FNU,8/22/2018,17.55677083,Action Year
2018,National Steel,Turbidity,FNU,8/23/2018,15.58760417,Action Year
2018,National Steel,Turbidity,FNU,8/24/2018,13.5615625,Action Year
2018,Hunter Cut,Temperature,celsius,8/7/2018,21.32840109,Action Year
2018,Hunter Cut,Temperature,celsius,8/8/2018,21.26118791,Action Year
2018,National Steel,Temperature,celsius,7/30/2018,21.38305747,Action Year
2018,National Steel,Temperature,celsius,7/31/2018,21.43306916,Action Year
2018,National Steel,Temperature,celsius,8/1/2018,21.46515122,Action Year
2018,National Steel,Temperature,celsius,8/2/2018,21.46636233,Action Year
2018,National Steel,Temperature,celsius,8/3/2018,21.52124688,Action Year
2018,National Steel,Temperature,celsius,8/10/2018,21.58149022,Action Year
2018,National Steel,Temperature,celsius,8/11/2018,21.78207315,Action Year
2018,National Steel,Temperature,celsius,8/12/2018,21.95045822,Action Year
2018,National Steel,Temperature,celsius,8/13/2018,21.92470133,Action Year
2018,National Steel,Temperature,celsius,8/17/2018,21.54527124,Action Year
2018,National Steel,Temperature,celsius,8/18/2018,21.51730261,Action Year
2018,National Steel,Temperature,celsius,8/26/2018,19.99156615,Action Year
2018,National Steel,Temperature,celsius,8/27/2018,19.93952951,Action Year
2018,National Steel,Temperature,celsius,8/28/2018,19.83513623,Action Year
2018,National Steel,Temperature,celsius,8/29/2018,19.96913345,Action Year
2018,Hunter Cut,Temperature,celsius,9/6/2018,19.45575011,Action Year
2018,Hunter Cut,Temperature,celsius,9/7/2018,19.83340873,Action Year
2018,Hunter Cut,Temperature,celsius,9/8/2018,19.83163466,Action Year
2018,Hunter Cut,Temperature,celsius,9/9/2018,19.97112726,Action Year
2018,Collinsville,Salinity,PSU,7/4/2018,2.183826519,Action Year
2018,Hunter Cut,Salinity,PSU,8/21/2018,5.649830219,Action Year
2018,Hunter Cut,Salinity,PSU,8/22/2018,5.849925736,Action Year
2018,Hunter Cut,Salinity,PSU,8/23/2018,5.91301204,Action Year
2018,Hunter Cut,Turbidity,FNU,7/18/2018,36.15748571,Action Year
2018,Hunter Cut,Turbidity,FNU,7/19/2018,33.66901823,Action Year
2018,Hunter Cut,Turbidity,FNU,7/20/2018,30.22052407,Action Year
2018,Hunter Cut,Turbidity,FNU,7/21/2018,27.75528003,Action Year
2018,Hunter Cut,Turbidity,FNU,7/22/2018,27.3626081,Action Year
2018,Hunter Cut,Turbidity,FNU,7/23/2018,27.67675434,Action Year
2018,Hunter Cut,Turbidity,FNU,7/24/2018,27.79911667,Action Year
2018,Hunter Cut,Turbidity,FNU,7/25/2018,30.45926267,Action Year
2018,National Steel,Salinity,PSU,8/25/2018,3.598431705,Action Year
2018,National Steel,Salinity,PSU,8/26/2018,3.52038291,Action Year
2018,National Steel,Salinity,PSU,8/27/2018,3.717305718,Action Year
2018,National Steel,Salinity,PSU,8/28/2018,3.35854616,Action Year
2018,Hunter Cut,Turbidity,FNU,7/30/2018,25.87304063,Action Year
2018,Hunter Cut,Turbidity,FNU,7/31/2018,26.32855862,Action Year
2018,Hunter Cut,Turbidity,FNU,8/1/2018,24.69548206,Action Year
2018,Collinsville,Salinity,PSU,7/23/2018,1.894109093,Action Year
2018,Collinsville,Salinity,PSU,7/24/2018,1.910992605,Action Year
2018,Collinsville,Salinity,PSU,7/25/2018,1.895347799,Action Year
2018,Collinsville,Salinity,PSU,7/26/2018,2.025332482,Action Year
2018,Hunter Cut,Turbidity,FNU,8/6/2018,20.53601435,Action Year
2018,Hunter Cut,Turbidity,FNU,8/7/2018,25.32123038,Action Year
2018,Hunter Cut,Turbidity,FNU,8/8/2018,30.46599225,Action Year
2018,Hunter Cut,Turbidity,FNU,8/9/2018,30.91410301,Action Year
2018,Collinsville,Salinity,PSU,7/31/2018,1.727591669,Action Year
2018,Collinsville,Salinity,PSU,8/1/2018,1.635201349,Action Year
2018,Collinsville,Salinity,PSU,8/2/2018,1.561600234,Action Year
2018,Collinsville,Salinity,PSU,8/3/2018,1.487690517,Action Year
2018,Collinsville,Salinity,PSU,8/4/2018,1.547311046,Action Year
2018,Collinsville,Salinity,PSU,8/5/2018,1.714115894,Action Year
2018,Collinsville,Salinity,PSU,8/6/2018,1.751057174,Action Year
2018,Collinsville,Salinity,PSU,8/7/2018,2.152647076,Action Year
2018,Collinsville,Salinity,PSU,8/8/2018,2.445548518,Action Year
2018,Collinsville,Salinity,PSU,8/9/2018,2.572525324,Action Year
2018,Collinsville,Salinity,PSU,8/10/2018,2.910867759,Action Year
2018,Collinsville,Salinity,PSU,8/11/2018,2.954110014,Action Year
2018,Collinsville,Salinity,PSU,8/12/2018,3.125672419,Action Year
2018,Collinsville,Salinity,PSU,8/13/2018,3.313961111,Action Year
2018,Collinsville,Salinity,PSU,8/14/2018,3.040159819,Action Year
2018,Collinsville,Salinity,PSU,8/15/2018,2.918203654,Action Year
2018,Collinsville,Salinity,PSU,8/16/2018,2.731487602,Action Year
2018,Collinsville,Salinity,PSU,8/17/2018,2.552912241,Action Year
2018,Collinsville,Salinity,PSU,8/18/2018,2.595058949,Action Year
2018,Hunter Cut,Turbidity,FNU,8/27/2018,29.80977066,Action Year
2018,Hunter Cut,Turbidity,FNU,8/28/2018,28.37467269,Action Year
2018,Hunter Cut,Turbidity,FNU,8/29/2018,26.23557569,Action Year
2018,Hunter Cut,Turbidity,FNU,8/30/2018,22.58041123,Action Year
2018,Hunter Cut,Turbidity,FNU,8/31/2018,20.066418,Action Year
2018,Hunter Cut,Turbidity,FNU,9/1/2018,19.21027025,Action Year
2018,Hunter Cut,Turbidity,FNU,9/2/2018,17.04803623,Action Year
2018,Collinsville,Salinity,PSU,8/25/2018,3.041143363,Action Year
2018,Hunter Cut,Salinity,PSU,10/14/2018,10.47539055,Action Year
2018,Hunter Cut,Salinity,PSU,10/15/2018,10.66436684,Action Year
2018,Hunter Cut,Salinity,PSU,10/16/2018,10.45105215,Action Year
2018,Hunter Cut,Salinity,PSU,10/27/2018,8.983124535,Action Year
2018,Hunter Cut,Salinity,PSU,10/28/2018,8.994770026,Action Year
2018,Hunter Cut,Salinity,PSU,10/29/2018,8.057840023,Action Year
2018,Hunter Cut,Salinity,PSU,10/30/2018,8.064220552,Action Year
2018,Collinsville,Salinity,PSU,10/1/2018,2.848256714,Action Year
2018,Collinsville,Salinity,PSU,10/2/2018,2.787804417,Action Year
2018,National Steel,Fluorescence,RFU,7/18/2018,2.621489063,Action Year
2018,National Steel,Fluorescence,RFU,7/19/2018,2.79923478,Action Year
2018,National Steel,Fluorescence,RFU,7/29/2018,2.043481829,Action Year
2018,National Steel,Fluorescence,RFU,7/30/2018,1.915585301,Action Year
2018,National Steel,Fluorescence,RFU,7/31/2018,2.076185475,Action Year
2018,National Steel,Fluorescence,RFU,8/1/2018,2.372948148,Action Year
2018,Collinsville,Salinity,PSU,7/24/2018,1.926794456,Action Year
2018,Collinsville,Salinity,PSU,7/25/2018,1.911135723,Action Year
2018,Collinsville,Salinity,PSU,7/26/2018,2.019726772,Action Year
2018,Collinsville,Salinity,PSU,7/27/2018,2.128108124,Action Year
2018,Collinsville,Salinity,PSU,7/28/2018,2.050647214,Action Year
2018,Collinsville,Salinity,PSU,7/29/2018,1.897015486,Action Year
2018,Collinsville,Salinity,PSU,8/15/2018,2.855622336,Action Year
2018,Collinsville,Salinity,PSU,8/20/2018,3.472523715,Action Year
2018,Collinsville,Salinity,PSU,8/21/2018,3.539968935,Action Year
2018,Collinsville,Salinity,PSU,8/22/2018,3.335301026,Action Year
2018,National Steel,Turbidity,FNU,7/1/2018,24.15864583,Action Year
2018,National Steel,Turbidity,FNU,7/2/2018,22.53739583,Action Year
2018,National Steel,Turbidity,FNU,7/3/2018,20.08416667,Action Year
2018,National Steel,Turbidity,FNU,7/4/2018,17.96270833,Action Year
2018,National Steel,Turbidity,FNU,7/5/2018,16.790625,Action Year
2018,Collinsville,Salinity,PSU,9/10/2018,2.572854822,Action Year
2018,Collinsville,Salinity,PSU,9/11/2018,2.580736913,Action Year
2018,Collinsville,Salinity,PSU,9/12/2018,2.492880861,Action Year
2018,Collinsville,Salinity,PSU,9/13/2018,2.426912787,Action Year
2018,Collinsville,Salinity,PSU,9/14/2018,2.340683092,Action Year
2018,Collinsville,Salinity,PSU,9/17/2018,2.189869946,Action Year
2018,Collinsville,Salinity,PSU,9/18/2018,2.198456246,Action Year
2018,Collinsville,Salinity,PSU,9/19/2018,2.143522919,Action Year
2018,Collinsville,Salinity,PSU,9/20/2018,2.089890654,Action Year
2018,Collinsville,Salinity,PSU,9/21/2018,2.416002262,Action Year
2018,Collinsville,Salinity,PSU,9/22/2018,2.841172272,Action Year
2018,Collinsville,Salinity,PSU,9/23/2018,2.811119949,Action Year
2018,Collinsville,Salinity,PSU,9/24/2018,2.676831116,Action Year
2018,Collinsville,Salinity,PSU,9/25/2018,2.731556051,Action Year
2018,Collinsville,Salinity,PSU,9/26/2018,2.654169844,Action Year
2018,Collinsville,Salinity,PSU,9/27/2018,2.837031874,Action Year
2018,Collinsville,Salinity,PSU,9/28/2018,3.148243557,Action Year
2018,Collinsville,Salinity,PSU,9/29/2018,2.977951767,Action Year
2018,Collinsville,Salinity,PSU,9/30/2018,2.717310145,Action Year
2018,Collinsville,Temperature,celsius,7/1/2018,21.81210689,Action Year
2018,Collinsville,Temperature,celsius,7/2/2018,21.39207946,Action Year
2018,Collinsville,Temperature,celsius,7/3/2018,21.18667882,Action Year
2018,Collinsville,Temperature,celsius,7/4/2018,21.01988779,Action Year
2018,Collinsville,Temperature,celsius,7/5/2018,21.09452656,Action Year
2018,Collinsville,Temperature,celsius,7/6/2018,21.41240735,Action Year
2018,Collinsville,Temperature,celsius,7/7/2018,21.57537089,Action Year
2018,Collinsville,Temperature,celsius,7/8/2018,21.57194589,Action Year
2018,Collinsville,Temperature,celsius,7/9/2018,21.55231215,Action Year
2018,Collinsville,Temperature,celsius,7/10/2018,21.60559265,Action Year
2018,Collinsville,Temperature,celsius,7/11/2018,21.75214659,Action Year
2018,Collinsville,Temperature,celsius,7/12/2018,21.74446684,Action Year
2018,Collinsville,Temperature,celsius,7/13/2018,21.77255666,Action Year
2018,Collinsville,Temperature,celsius,7/14/2018,21.84180602,Action Year
2018,Collinsville,Temperature,celsius,7/15/2018,21.73202593,Action Year
2018,Collinsville,Temperature,celsius,7/16/2018,21.63314867,Action Year
2018,Collinsville,Temperature,celsius,7/17/2018,21.66430862,Action Year
2018,Collinsville,Temperature,celsius,7/18/2018,21.82942332,Action Year
2018,Collinsville,Temperature,celsius,7/19/2018,21.86647998,Action Year
2018,Collinsville,Temperature,celsius,7/20/2018,21.8243169,Action Year
2018,Collinsville,Temperature,celsius,7/21/2018,21.80113455,Action Year
2018,Collinsville,Temperature,celsius,7/22/2018,21.73302373,Action Year
2018,Collinsville,Temperature,celsius,7/23/2018,21.74790689,Action Year
2018,Collinsville,Temperature,celsius,7/24/2018,21.79176435,Action Year
2018,Collinsville,Temperature,celsius,7/25/2018,21.86501846,Action Year
2018,Collinsville,Temperature,celsius,7/30/2018,21.32556817,Action Year
2018,Collinsville,Temperature,celsius,7/31/2018,21.34021302,Action Year
2018,Collinsville,Temperature,celsius,8/1/2018,21.34666609,Action Year
2018,Collinsville,Temperature,celsius,8/2/2018,21.38457286,Action Year
2018,Collinsville,Temperature,celsius,8/3/2018,21.49699381,Action Year
2018,Hunter Cut,Temperature,celsius,8/9/2018,21.54749544,Action Year
2018,Hunter Cut,Temperature,celsius,8/10/2018,21.64214717,Action Year
2018,Hunter Cut,Temperature,celsius,8/11/2018,21.77316505,Action Year
2018,Hunter Cut,Temperature,celsius,8/12/2018,21.91767222,Action Year
2018,Hunter Cut,Temperature,celsius,8/13/2018,21.92240313,Action Year
2018,National Steel,Temperature,celsius,8/4/2018,21.7023213,Action Year
2018,National Steel,Turbidity,FNU,9/10/2018,15.1646875,Action Year
2018,National Steel,Temperature,celsius,8/14/2018,21.63899948,Action Year
2018,National Steel,Temperature,celsius,8/15/2018,21.48826649,Action Year
2018,National Steel,Temperature,celsius,8/16/2018,21.52463304,Action Year
2018,Hunter Cut,Temperature,celsius,8/22/2018,20.60118056,Action Year
2018,Hunter Cut,Temperature,celsius,8/23/2018,20.38612743,Action Year
2018,National Steel,Temperature,celsius,8/19/2018,21.30714412,Action Year
2018,National Steel,Temperature,celsius,8/20/2018,21.01109037,Action Year
2018,National Steel,Temperature,celsius,8/21/2018,20.5537599,Action Year
2018,National Steel,Temperature,celsius,8/22/2018,20.51763754,Action Year
2018,National Steel,Temperature,celsius,8/23/2018,20.3500632,Action Year
2018,National Steel,Temperature,celsius,8/24/2018,20.14911927,Action Year
2018,National Steel,Temperature,celsius,8/25/2018,20.13860017,Action Year
2018,Hunter Cut,Temperature,celsius,9/1/2018,20.39848889,Action Year
2018,Hunter Cut,Salinity,PSU,7/7/2018,7.11320476,Action Year
2018,Hunter Cut,Salinity,PSU,7/8/2018,7.272975262,Action Year
2018,Hunter Cut,Salinity,PSU,7/9/2018,7.540628605,Action Year
2018,National Steel,Temperature,celsius,8/30/2018,20.14157645,Action Year
2018,National Steel,Temperature,celsius,8/31/2018,20.25326916,Action Year
2018,National Steel,Temperature,celsius,9/1/2018,20.31502199,Action Year
2018,National Steel,Temperature,celsius,9/2/2018,20.34584314,Action Year
2018,National Steel,Temperature,celsius,9/3/2018,20.1140488,Action Year
2018,National Steel,Temperature,celsius,9/4/2018,19.95581354,Action Year
2018,National Steel,Temperature,celsius,9/5/2018,19.75365926,Action Year
2018,National Steel,Temperature,celsius,9/6/2018,19.64055064,Action Year
2018,National Steel,Temperature,celsius,9/7/2018,19.72553976,Action Year
2018,National Steel,Temperature,celsius,9/8/2018,19.93667055,Action Year
2018,National Steel,Temperature,celsius,9/9/2018,20.13529751,Action Year
2018,National Steel,Temperature,celsius,9/10/2018,20.28476672,Action Year
2018,National Steel,Temperature,celsius,9/11/2018,20.32654097,Action Year
2018,National Steel,Temperature,celsius,9/12/2018,19.93808247,Action Year
2018,National Steel,Temperature,celsius,9/13/2018,19.7453761,Action Year
2018,National Steel,Temperature,celsius,9/14/2018,19.80651748,Action Year
2018,National Steel,Temperature,celsius,9/15/2018,19.73010509,Action Year
2018,National Steel,Temperature,celsius,9/16/2018,19.58064398,Action Year
2018,National Steel,Temperature,celsius,9/17/2018,19.56215359,Action Year
2018,National Steel,Temperature,celsius,9/18/2018,19.47154473,Action Year
2018,National Steel,Temperature,celsius,9/19/2018,19.54342326,Action Year
2018,National Steel,Temperature,celsius,9/20/2018,19.81485781,Action Year
2018,National Steel,Temperature,celsius,9/21/2018,20.05091036,Action Year
2018,National Steel,Temperature,celsius,9/22/2018,19.96947245,Action Year
2018,National Steel,Temperature,celsius,9/23/2018,19.98927228,Action Year
2018,National Steel,Temperature,celsius,9/24/2018,20.0694673,Action Year
2018,National Steel,Temperature,celsius,9/25/2018,20.14418495,Action Year
2018,National Steel,Temperature,celsius,9/26/2018,20.18827199,Action Year
2018,National Steel,Temperature,celsius,9/27/2018,20.2144092,Action Year
2018,National Steel,Temperature,celsius,9/28/2018,19.75820116,Action Year
2018,National Steel,Temperature,celsius,9/29/2018,19.49922888,Action Year
2018,National Steel,Temperature,celsius,9/30/2018,19.61763484,Action Year
2018,National Steel,Turbidity,FNU,7/1/2018,24.14935966,Action Year
2018,National Steel,Turbidity,FNU,7/2/2018,22.51097512,Action Year
2018,National Steel,Turbidity,FNU,7/3/2018,20.11042575,Action Year
2018,National Steel,Turbidity,FNU,7/4/2018,18.24890816,Action Year
2018,National Steel,Turbidity,FNU,7/5/2018,16.78657859,Action Year
2018,National Steel,Turbidity,FNU,7/6/2018,16.07537529,Action Year
2018,National Steel,Turbidity,FNU,7/7/2018,15.29307124,Action Year
2018,National Steel,Turbidity,FNU,7/8/2018,16.2040224,Action Year
2018,National Steel,Turbidity,FNU,7/9/2018,17.52679022,Action Year
2018,National Steel,Salinity,PSU,8/21/2018,4.145278164,Action Year
2018,National Steel,Salinity,PSU,8/22/2018,4.018576597,Action Year
2018,National Steel,Salinity,PSU,8/23/2018,3.88703578,Action Year
2018,National Steel,Salinity,PSU,8/24/2018,3.842665788,Action Year
2018,National Steel,Salinity,PSU,8/29/2018,3.483290207,Action Year
2018,National Steel,Salinity,PSU,8/30/2018,2.801035285,Action Year
2018,National Steel,Salinity,PSU,8/31/2018,2.570001865,Action Year
2018,Hunter Cut,Turbidity,FNU,8/2/2018,23.60979589,Action Year
2018,Hunter Cut,Turbidity,FNU,8/3/2018,20.86998524,Action Year
2018,Hunter Cut,Turbidity,FNU,8/4/2018,19.23266742,Action Year
2018,Hunter Cut,Turbidity,FNU,8/5/2018,19.35472211,Action Year
2018,National Steel,Salinity,PSU,9/5/2018,4.910652791,Action Year
2018,National Steel,Salinity,PSU,9/6/2018,4.515744478,Action Year
2018,National Steel,Salinity,PSU,9/7/2018,3.810994627,Action Year
2018,National Steel,Salinity,PSU,9/8/2018,4.103787125,Action Year
2018,Hunter Cut,Turbidity,FNU,8/10/2018,35.028282,Action Year
2018,Hunter Cut,Turbidity,FNU,8/11/2018,37.39010295,Action Year
2018,Hunter Cut,Turbidity,FNU,8/12/2018,40.70415503,Action Year
2018,Hunter Cut,Turbidity,FNU,8/13/2018,40.72117245,Action Year
2018,Hunter Cut,Turbidity,FNU,8/14/2018,43.40851377,Action Year
2018,Hunter Cut,Turbidity,FNU,8/15/2018,41.96754606,Action Year
2018,Hunter Cut,Turbidity,FNU,8/16/2018,35.75624653,Action Year
2018,Hunter Cut,Turbidity,FNU,8/17/2018,26.61306846,Action Year
2018,Hunter Cut,Turbidity,FNU,8/18/2018,18.97477488,Action Year
2018,Hunter Cut,Turbidity,FNU,8/19/2018,16.85870023,Action Year
2018,Hunter Cut,Turbidity,FNU,8/20/2018,17.58885619,Action Year
2018,Hunter Cut,Turbidity,FNU,8/21/2018,19.58683293,Action Year
2018,Hunter Cut,Turbidity,FNU,8/22/2018,20.94810718,Action Year
2018,Hunter Cut,Turbidity,FNU,8/23/2018,23.24867488,Action Year
2018,Hunter Cut,Turbidity,FNU,8/24/2018,25.63127373,Action Year
2018,Hunter Cut,Turbidity,FNU,8/25/2018,25.41214728,Action Year
2018,Hunter Cut,Salinity,PSU,10/3/2018,9.21725474,Action Year
2018,Hunter Cut,Salinity,PSU,10/4/2018,9.419620747,Action Year
2018,Hunter Cut,Salinity,PSU,10/5/2018,9.359763638,Action Year
2018,National Steel,Salinity,PSU,9/28/2018,4.291823489,Action Year
2018,National Steel,Salinity,PSU,9/29/2018,4.32630945,Action Year
2018,Collinsville,Salinity,PSU,8/20/2018,3.392443249,Action Year
2018,Collinsville,Salinity,PSU,8/21/2018,3.537131582,Action Year
2018,Collinsville,Salinity,PSU,8/22/2018,3.255045978,Action Year
2018,Collinsville,Salinity,PSU,8/23/2018,3.343302418,Action Year
2018,Collinsville,Salinity,PSU,8/24/2018,3.116047714,Action Year
2018,Hunter Cut,Temperature,celsius,7/22/2018,22.10166667,Action Year
2018,Collinsville,Salinity,PSU,8/26/2018,3.108435379,Action Year
2018,Collinsville,Salinity,PSU,8/27/2018,3.19624532,Action Year
2018,Collinsville,Salinity,PSU,8/28/2018,3.147245557,Action Year
2018,Hunter Cut,Salinity,PSU,10/17/2018,10.49299869,Action Year
2018,Hunter Cut,Salinity,PSU,10/18/2018,10.37883475,Action Year
2018,Hunter Cut,Salinity,PSU,10/19/2018,10.19542833,Action Year
2018,Collinsville,Salinity,PSU,9/21/2018,2.345654778,Action Year
2018,Collinsville,Salinity,PSU,9/22/2018,2.876132867,Action Year
2018,Collinsville,Salinity,PSU,9/23/2018,2.839841853,Action Year
2018,Collinsville,Salinity,PSU,9/24/2018,2.682707791,Action Year
2018,Collinsville,Salinity,PSU,9/25/2018,2.802143142,Action Year
2018,Collinsville,Salinity,PSU,9/26/2018,2.683488565,Action Year
2018,Collinsville,Salinity,PSU,9/27/2018,2.899342069,Action Year
2018,Collinsville,Salinity,PSU,9/28/2018,3.251274694,Action Year
2018,Collinsville,Salinity,PSU,9/29/2018,3.019964879,Action Year
2018,Collinsville,Salinity,PSU,9/30/2018,2.672158435,Action Year
2018,National Steel,Fluorescence,RFU,7/20/2018,2.414456829,Action Year
2018,National Steel,Fluorescence,RFU,7/21/2018,2.353424884,Action Year
2018,National Steel,Fluorescence,RFU,7/22/2018,2.729483449,Action Year
2018,National Steel,Fluorescence,RFU,7/23/2018,2.804667824,Action Year
2018,National Steel,Fluorescence,RFU,7/24/2018,2.573297512,Action Year
2018,National Steel,Fluorescence,RFU,7/25/2018,2.535491377,Action Year
2018,National Steel,Fluorescence,RFU,7/26/2018,2.389696586,Action Year
2018,National Steel,Fluorescence,RFU,7/27/2018,2.190942708,Action Year
2018,National Steel,Fluorescence,RFU,7/28/2018,2.053893866,Action Year
2018,National Steel,Fluorescence,RFU,8/2/2018,1.947429514,Action Year
2018,National Steel,Fluorescence,RFU,8/3/2018,1.278490394,Action Year
2018,National Steel,Fluorescence,RFU,8/4/2018,1.333479051,Action Year
2018,National Steel,Fluorescence,RFU,8/5/2018,1.5178739,Action Year
2018,National Steel,Fluorescence,RFU,8/6/2018,1.478519618,Action Year
2018,Hunter Cut,Temperature,celsius,9/27/2018,19.84760417,Action Year
2018,Hunter Cut,Temperature,celsius,9/28/2018,19.30947917,Action Year
2018,Hunter Cut,Temperature,celsius,9/29/2018,18.88197917,Action Year
2018,Hunter Cut,Temperature,celsius,9/30/2018,19.12561041,Action Year
2018,Hunter Cut,Temperature,celsius,10/1/2018,19.38708333,Action Year
2018,Hunter Cut,Temperature,celsius,10/2/2018,19.6396875,Action Year
2018,Hunter Cut,Temperature,celsius,10/3/2018,19.7434375,Action Year
2018,Hunter Cut,Temperature,celsius,10/4/2018,19.66135417,Action Year
2018,Hunter Cut,Temperature,celsius,10/5/2018,19.37104167,Action Year
2018,Hunter Cut,Temperature,celsius,10/6/2018,19.36072917,Action Year
2018,Hunter Cut,Temperature,celsius,10/7/2018,19.1109375,Action Year
2018,Hunter Cut,Temperature,celsius,10/12/2018,18.346875,Action Year
2018,Hunter Cut,Temperature,celsius,10/13/2018,18.454375,Action Year
2018,Collinsville,Temperature,celsius,10/25/2018,16.97173079,Action Year
2018,Collinsville,Temperature,celsius,10/26/2018,17.11883565,Action Year
2018,Collinsville,Temperature,celsius,10/27/2018,17.30586528,Action Year
2018,Collinsville,Temperature,celsius,10/28/2018,17.33642627,Action Year
2018,Collinsville,Temperature,celsius,10/29/2018,17.25629572,Action Year
2018,Collinsville,Temperature,celsius,10/30/2018,17.13952025,Action Year
2018,Collinsville,Temperature,celsius,10/31/2018,17.01920999,Action Year
2018,Collinsville,Turbidity,FNU,10/17/2018,11.16742517,Action Year
2018,Collinsville,Salinity,PSU,8/7/2018,2.262041398,Action Year
2018,Collinsville,Salinity,PSU,8/8/2018,2.54231319,Action Year
2018,Collinsville,Salinity,PSU,8/9/2018,2.622560183,Action Year
2018,Collinsville,Salinity,PSU,8/10/2018,2.79676602,Action Year
2018,Collinsville,Salinity,PSU,8/11/2018,2.927126605,Action Year
2018,Collinsville,Salinity,PSU,8/12/2018,3.071122793,Action Year
2018,Collinsville,Salinity,PSU,8/13/2018,3.185591978,Action Year
2018,Collinsville,Salinity,PSU,8/14/2018,2.990406348,Action Year
2018,Collinsville,Salinity,PSU,8/16/2018,2.708570164,Action Year
2018,Collinsville,Salinity,PSU,8/17/2018,2.590434108,Action Year
2018,Collinsville,Salinity,PSU,8/18/2018,2.66646934,Action Year
2018,Collinsville,Salinity,PSU,8/19/2018,3.150289771,Action Year
2018,Collinsville,Salinity,PSU,8/23/2018,3.317197865,Action Year
2018,Collinsville,Salinity,PSU,8/24/2018,3.132839709,Action Year
2018,Collinsville,Salinity,PSU,8/25/2018,3.015539317,Action Year
2018,Collinsville,Salinity,PSU,8/26/2018,3.068773891,Action Year
2018,Collinsville,Salinity,PSU,8/27/2018,3.165093203,Action Year
2018,Collinsville,Salinity,PSU,8/28/2018,3.072660962,Action Year
2018,Collinsville,Salinity,PSU,8/29/2018,2.886302723,Action Year
2018,Collinsville,Salinity,PSU,8/30/2018,2.715389907,Action Year
2018,Collinsville,Salinity,PSU,8/31/2018,2.664050937,Action Year
2018,Collinsville,Salinity,PSU,9/1/2018,2.790305386,Action Year
2018,Collinsville,Salinity,PSU,9/2/2018,2.899845688,Action Year
2018,Collinsville,Salinity,PSU,9/3/2018,3.262654399,Action Year
2018,Collinsville,Salinity,PSU,9/4/2018,3.327485835,Action Year
2018,Collinsville,Salinity,PSU,9/5/2018,3.460873043,Action Year
2018,Hunter Cut,Salinity,PSU,9/2/2018,5.87877299,Action Year
2018,Hunter Cut,Salinity,PSU,9/3/2018,6.120589703,Action Year
2018,Hunter Cut,Salinity,PSU,9/4/2018,6.418650171,Action Year
2018,Hunter Cut,Salinity,PSU,9/5/2018,7.391635978,Action Year
2018,Hunter Cut,Salinity,PSU,9/6/2018,7.185156743,Action Year
2018,Collinsville,Temperature,celsius,7/26/2018,21.79700775,Action Year
2018,Collinsville,Temperature,celsius,7/27/2018,21.65939005,Action Year
2018,Collinsville,Temperature,celsius,7/28/2018,21.54221568,Action Year
2018,Collinsville,Temperature,celsius,7/29/2018,21.39381418,Action Year
2018,Collinsville,Temperature,celsius,8/4/2018,21.69264514,Action Year
2018,Collinsville,Temperature,celsius,8/5/2018,21.62097257,Action Year
2018,Collinsville,Temperature,celsius,8/6/2018,21.55647002,Action Year
2018,Hunter Cut,Temperature,celsius,8/14/2018,21.55679711,Action Year
2018,Hunter Cut,Temperature,celsius,8/15/2018,21.3265224,Action Year
2018,Hunter Cut,Temperature,celsius,8/16/2018,21.36877202,Action Year
2018,Hunter Cut,Temperature,celsius,8/17/2018,21.44478247,Action Year
2018,Hunter Cut,Temperature,celsius,8/18/2018,21.67309561,Action Year
2018,Hunter Cut,Temperature,celsius,8/19/2018,21.60552833,Action Year
2018,Hunter Cut,Temperature,celsius,8/20/2018,21.21024206,Action Year
2018,Hunter Cut,Temperature,celsius,8/21/2018,20.71566771,Action Year
